DATE,SYMBOL,COMPANY,SERIES,ISIN,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,TOTAL_TRADED_QTY,TOTAL_TRADED_VALUE,TOTAL_TRADES,SOURCE_FORMAT
2023-01-03,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1970.0,2008.0,1942.4,1982.85,1974.0,1971.45,20798,41265677.3,4068,LEGACY
2023-01-03,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,374.8,382.65,373.4,377.8,377.8,373.4,1431363,542071847.4,19488,LEGACY
2023-01-03,LUPIN,Lupin,EQ,INE326A01037,732.0,740.05,728.3,737.95,737.05,732.85,631593,465548038.85,14964,LEGACY
2023-01-03,NATCOPHARM,Natco Pharma,EQ,INE987B01026,559.4,565.0,553.7,563.1,563.0,555.1,181229,101543149.25,7116,LEGACY
2023-01-03,PEL,Piramal Enterprises,EQ,INE140A01024,841.85,853.75,834.75,840.7,841.0,837.65,688424,580388402.65,29712,LEGACY
2023-01-03,PFIZER,Pfizer,EQ,INE182A01018,4425.0,4430.1,4387.0,4393.45,4401.5,4406.95,4820,21257707.3,1749,LEGACY
2023-01-03,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,124.3,126.6,123.45,123.9,123.5,122.5,3860192,483261697.35,31616,LEGACY
2023-01-03,SANOFI,Sanofi India,EQ,INE058A01010,5865.0,5865.0,5798.0,5805.8,5809.0,5835.65,5064,29455586.95,1432,LEGACY
2023-01-03,STAR,Strides Pharma Science,EQ,INE939A01011,354.75,367.7,354.75,366.2,366.05,355.15,484371,175653565.6,11091,LEGACY
2023-01-03,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,993.0,1012.8,988.0,1009.1,1010.0,997.0,1810117,1808621778.45,61449,LEGACY
2023-01-03,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1552.0,1559.95,1539.4,1544.75,1547.4,1548.8,449416,694296784.95,14258,LEGACY
2023-01-03,WOCKPHARMA,Wockhardt,EQ,INE049B01025,224.6,234.0,224.15,229.1,230.6,223.9,2080686,476758134.8,23888,LEGACY
2023-01-03,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,420.1,425.55,418.7,424.65,424.0,420.1,626223,264977724.7,15581,LEGACY
2023-01-04,ABBOTINDIA,Abbott India,EQ,INE358A01014,21719.95,22075.0,21620.6,21937.3,21967.2,21680.85,19674,431709088.9,7300,LEGACY
2023-01-04,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1206.8,1208.85,1177.0,1181.75,1178.55,1200.45,105403,124751955.2,13563,LEGACY
2023-01-04,ALKEM,Alkem Laboratories,EQ,INE540L01014,3010.0,3038.9,3006.1,3024.95,3017.2,3028.8,32566,98453406.4,6216,LEGACY
2023-01-04,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,574.9,582.6,568.15,572.8,568.9,573.6,96721,55830299.15,5208,LEGACY
2023-01-04,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,441.75,444.95,438.05,441.2,440.35,441.3,959243,423736722.85,19395,LEGACY
2023-01-04,BIOCON,Biocon,EQ,INE376G01013,264.0,264.5,260.3,260.85,260.5,263.4,1149776,300768267.55,18504,LEGACY
2023-01-04,CIPLA,Cipla,EQ,INE059A01026,1078.95,1081.95,1063.95,1066.9,1065.0,1075.9,1369415,1467563709.25,46316,LEGACY
2023-01-04,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,3390.2,3449.0,3390.0,3435.55,3430.0,3393.0,365514,1253644753.4,31758,LEGACY
2023-01-04,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4235.0,4260.0,4221.3,4253.5,4241.45,4238.35,166567,707216106.25,21038,LEGACY
2023-01-04,GLAND,Gland Pharma,EQ,INE068V01023,1581.7,1598.8,1566.0,1587.95,1588.0,1575.75,181170,286359628.6,11991,LEGACY
2023-01-04,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1305.85,1309.95,1297.85,1301.95,1302.3,1303.85,20898,27217209.35,3067,LEGACY
2023-01-04,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,430.0,436.95,426.95,428.45,428.0,434.7,606194,261704640.5,13125,LEGACY
2023-01-04,GRANULES,Granules India,EQ,INE101D01020,328.0,328.9,321.55,323.1,322.65,326.45,458664,148673369.15,7772,LEGACY
2023-01-04,IPCALAB,IPCA Laboratories,EQ,INE571A01038,849.95,860.0,847.9,855.75,854.1,849.95,283506,242735552.5,14044,LEGACY
2023-01-04,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1978.75,2005.0,1948.1,1986.75,2001.0,1982.85,21405,42241318.8,3980,LEGACY
2023-01-04,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,379.0,379.65,372.65,374.15,373.9,377.8,620923,232710443.25,11810,LEGACY
2023-01-04,LUPIN,Lupin,EQ,INE326A01037,737.95,741.8,730.0,734.6,733.0,737.95,704874,517843410.25,19756,LEGACY
2023-01-04,NATCOPHARM,Natco Pharma,EQ,INE987B01026,566.1,570.0,556.5,558.15,557.5,563.1,116400,65552423.75,5683,LEGACY
2023-01-04,PEL,Piramal Enterprises,EQ,INE140A01024,840.7,841.95,812.55,815.95,815.75,840.7,762133,626917715.45,24111,LEGACY
2023-01-04,PFIZER,Pfizer,EQ,INE182A01018,4421.6,4421.65,4350.0,4361.55,4350.05,4393.45,6052,26506821.65,1370,LEGACY
2023-01-04,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,123.85,123.85,118.75,119.9,120.0,123.9,2972048,357060259.6,23782,LEGACY
2023-01-04,SANOFI,Sanofi India,EQ,INE058A01010,5844.95,5844.95,5750.1,5766.65,5781.0,5805.8,6050,34982551.45,2788,LEGACY
2023-01-04,STAR,Strides Pharma Science,EQ,INE939A01011,366.2,372.9,358.3,364.7,363.5,366.2,492047,180099103.55,13959,LEGACY
2023-01-04,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1012.0,1025.9,1000.75,1004.1,1001.0,1009.1,2573870,2609121178.85,75259,LEGACY
2023-01-04,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1547.95,1560.0,1532.0,1548.0,1544.9,1544.75,115416,178312736.25,10344,LEGACY
2023-01-04,WOCKPHARMA,Wockhardt,EQ,INE049B01025,230.0,237.65,228.7,232.2,231.75,229.1,3053680,712831187.35,37158,LEGACY
2023-01-04,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,425.95,427.35,419.8,423.85,422.3,424.65,482555,204173654.8,14146,LEGACY
2023-01-05,ABBOTINDIA,Abbott India,EQ,INE358A01014,21997.7,22200.0,21870.1,22105.15,22100.0,21937.3,16249,358203459.65,4539,LEGACY
2023-01-05,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1175.0,1202.95,1174.65,1191.3,1190.15,1181.75,28851,34244336.7,5147,LEGACY
2023-01-05,ALKEM,Alkem Laboratories,EQ,INE540L01014,3006.0,3051.4,3006.0,3043.05,3043.0,3024.95,35377,107370461.25,5299,LEGACY
2023-01-05,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,569.2,582.9,565.55,568.1,569.25,572.8,63838,36354770.7,4014,LEGACY
2023-01-05,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,440.35,444.95,437.7,443.9,444.25,441.2,781594,345825990.95,20045,LEGACY
2023-01-05,BIOCON,Biocon,EQ,INE376G01013,262.0,262.15,259.45,260.2,260.25,260.85,1262638,328671171.15,19373,LEGACY
2023-01-05,CIPLA,Cipla,EQ,INE059A01026,1075.0,1093.2,1067.4,1088.35,1090.0,1066.9,1605744,1739607766.35,46379,LEGACY
2023-01-05,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,3435.55,3470.9,3405.0,3461.85,3463.0,3435.55,270647,931853560.4,32101,LEGACY
2023-01-05,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4265.0,4303.85,4241.5,4297.5,4295.0,4253.5,198985,852110926.95,30675,LEGACY
2023-01-05,GLAND,Gland Pharma,EQ,INE068V01023,1594.0,1595.0,1571.0,1584.1,1581.85,1587.95,232638,368712825.75,7918,LEGACY
2023-01-05,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1299.5,1306.75,1299.5,1302.25,1301.5,1301.95,20011,26068005.55,2382,LEGACY
2023-01-05,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,428.6,435.0,425.6,434.35,435.0,428.45,343516,148123344.7,12147,LEGACY
2023-01-05,GRANULES,Granules India,EQ,INE101D01020,324.3,327.8,320.75,326.15,325.65,323.1,508679,165340644.25,9433,LEGACY
2023-01-05,IPCALAB,IPCA Laboratories,EQ,INE571A01038,855.7,863.85,850.65,858.35,855.0,855.75,115624,99127588.7,4628,LEGACY
2023-01-05,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1996.7,2017.05,1948.0,1994.05,1992.0,1986.75,18510,36986325.35,4778,LEGACY
2023-01-05,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,373.5,379.4,373.1,378.55,377.0,374.15,769506,289974658.75,12824,LEGACY
2023-01-05,LUPIN,Lupin,EQ,INE326A01037,735.6,744.9,732.0,742.85,742.2,734.6,618678,457535967.6,13435,LEGACY
2023-01-05,NATCOPHARM,Natco Pharma,EQ,INE987B01026,560.0,560.95,555.0,559.0,558.0,558.15,103520,57748618.5,4605,LEGACY
2023-01-05,PEL,Piramal Enterprises,EQ,INE140A01024,816.0,822.0,797.0,804.15,806.9,815.95,1275915,1027277656.35,35721,LEGACY
2023-01-05,PFIZER,Pfizer,EQ,INE182A01018,4361.55,4383.95,4351.0,4370.95,4372.0,4361.55,2496,10905395.85,736,LEGACY
2023-01-05,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,120.5,120.8,118.0,118.7,118.6,119.9,1662280,198262767.65,15239,LEGACY
2023-01-05,SANOFI,Sanofi India,EQ,INE058A01010,5780.0,5789.95,5700.0,5713.8,5730.15,5766.65,9071,51821264.5,3552,LEGACY
2023-01-05,STAR,Strides Pharma Science,EQ,INE939A01011,362.65,366.5,354.0,356.1,354.85,364.7,252294,90587899.05,7238,LEGACY
2023-01-05,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1009.1,1021.9,1008.25,1016.2,1014.5,1004.1,2246533,2281022996.6,72404,LEGACY
2023-01-05,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1555.75,1564.25,1540.65,1561.25,1563.95,1548.0,59459,92673649.3,7616,LEGACY
2023-01-05,WOCKPHARMA,Wockhardt,EQ,INE049B01025,232.7,236.0,228.75,235.0,235.0,232.2,1141257,265919215.75,16057,LEGACY
2023-01-05,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,425.0,433.3,423.4,432.3,432.9,423.85,2084601,897356189.65,29607,LEGACY
2023-01-06,ABBOTINDIA,Abbott India,EQ,INE358A01014,22099.9,22360.0,22020.25,22328.05,22250.0,22105.15,17576,391921236.4,4605,LEGACY
2023-01-06,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1180.5,1197.6,1170.4,1187.2,1190.0,1191.3,51425,60923373.45,8424,LEGACY
2023-01-06,ALKEM,Alkem Laboratories,EQ,INE540L01014,3023.05,3087.45,3003.0,3031.35,3005.95,3043.05,125959,384454463.15,14517,LEGACY
2023-01-06,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,567.1,569.2,561.0,561.3,561.05,568.1,89746,50592998.15,3930,LEGACY
2023-01-06,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,444.25,455.65,440.4,442.05,441.7,443.9,1929565,863174576.45,34628,LEGACY
2023-01-06,BIOCON,Biocon,EQ,INE376G01013,260.8,261.45,254.55,256.35,256.2,260.2,2352217,607978628.1,29739,LEGACY
2023-01-06,CIPLA,Cipla,EQ,INE059A01026,1088.35,1093.1,1073.5,1076.35,1077.95,1088.35,824772,891190608.4,34287,LEGACY
2023-01-06,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,3461.85,3485.2,3415.0,3434.9,3430.0,3461.85,353616,1220839137.6,26924,LEGACY
2023-01-06,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4299.5,4319.3,4259.1,4271.75,4265.0,4297.5,126136,540066196.5,17399,LEGACY
2023-01-06,GLAND,Gland Pharma,EQ,INE068V01023,1580.0,1583.95,1561.45,1565.15,1568.0,1584.1,199299,313260096.55,7743,LEGACY
2023-01-06,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1301.6,1305.3,1298.0,1300.85,1300.0,1302.25,14938,19431892.4,2276,LEGACY
2023-01-06,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,437.0,440.15,419.0,423.0,423.0,434.35,1433352,611890595.45,24210,LEGACY
2023-01-06,GRANULES,Granules India,EQ,INE101D01020,327.05,328.0,316.65,319.6,319.2,326.15,473890,152233350.65,8775,LEGACY
2023-01-06,IPCALAB,IPCA Laboratories,EQ,INE571A01038,858.35,863.95,844.4,854.4,856.0,858.35,81757,69868886.45,4392,LEGACY
2023-01-06,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1994.0,1998.0,1941.7,1952.5,1950.0,1994.05,34589,68271858.9,7982,LEGACY
2023-01-06,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,378.5,380.9,371.75,373.85,373.9,378.55,565954,212730584.15,11274,LEGACY
2023-01-06,LUPIN,Lupin,EQ,INE326A01037,742.1,746.95,733.8,738.1,737.55,742.85,608556,450105701.55,19746,LEGACY
2023-01-06,NATCOPHARM,Natco Pharma,EQ,INE987B01026,561.8,564.0,552.0,553.1,552.95,559.0,107960,60134676.85,5900,LEGACY
2023-01-06,PEL,Piramal Enterprises,EQ,INE140A01024,808.2,813.0,793.05,798.0,799.4,804.15,745885,598373082.0,24255,LEGACY
2023-01-06,PFIZER,Pfizer,EQ,INE182A01018,4363.15,4368.0,4321.0,4331.7,4324.0,4370.95,2404,10442820.4,778,LEGACY
2023-01-06,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,119.2,119.25,114.6,115.7,116.45,118.7,2247804,261903283.1,18835,LEGACY
2023-01-06,SANOFI,Sanofi India,EQ,INE058A01010,5743.9,5750.0,5700.0,5712.7,5708.0,5713.8,3953,22632705.6,1357,LEGACY
2023-01-06,STAR,Strides Pharma Science,EQ,INE939A01011,356.1,357.9,350.05,351.65,351.7,356.1,210642,74445410.45,4856,LEGACY
2023-01-06,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1015.0,1021.8,1004.1,1008.7,1007.0,1016.2,1773153,1800969070.8,54432,LEGACY
2023-01-06,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1563.25,1567.6,1541.85,1546.5,1549.95,1561.25,130207,202519629.1,9546,LEGACY
2023-01-06,WOCKPHARMA,Wockhardt,EQ,INE049B01025,235.0,236.7,226.0,229.0,228.5,235.0,1043241,240490556.35,14248,LEGACY
2023-01-06,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,434.2,435.7,428.0,430.7,430.1,432.3,2088416,900706926.9,20446,LEGACY
2023-01-09,ABBOTINDIA,Abbott India,EQ,INE358A01014,22360.0,22499.0,22060.95,22263.1,22317.05,22328.05,35850,798204372.75,5334,LEGACY
2023-01-09,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1193.1,1197.2,1179.05,1182.1,1180.0,1187.2,14465,17150463.75,3907,LEGACY
2023-01-09,ALKEM,Alkem Laboratories,EQ,INE540L01014,3047.3,3068.85,3038.05,3049.9,3047.0,3031.35,44243,135046354.5,7626,LEGACY
2023-01-09,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,564.85,567.0,558.6,561.3,562.0,561.3,46565,26161205.8,4079,LEGACY
2023-01-09,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,444.25,448.0,440.05,441.55,442.0,442.05,587711,260292926.85,20719,LEGACY
2023-01-09,BIOCON,Biocon,EQ,INE376G01013,257.5,259.0,255.1,256.8,257.0,256.35,1334267,342475695.0,18421,LEGACY
2023-01-09,CIPLA,Cipla,EQ,INE059A01026,1081.75,1096.95,1076.9,1087.45,1088.3,1076.35,893437,972779119.4,45940,LEGACY
2023-01-09,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,3475.0,3494.0,3446.0,3459.5,3459.0,3434.9,164412,570549436.4,21196,LEGACY
2023-01-09,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,4293.15,4339.95,4275.15,4334.0,4325.0,4271.75,166039,718389482.15,30175,LEGACY
2023-01-09,GLAND,Gland Pharma,EQ,INE068V01023,1575.0,1584.3,1558.0,1559.5,1559.0,1565.15,934310,1468422959.05,18215,LEGACY
2023-01-09,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,1306.0,1311.9,1296.0,1298.0,1297.1,1300.85,21046,27407267.15,4051,LEGACY
2023-01-09,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,426.0,431.85,424.65,426.25,426.5,423.0,364662,156091047.4,11162,LEGACY
2023-01-09,GRANULES,Granules India,EQ,INE101D01020,322.0,329.35,317.3,327.35,327.1,319.6,599350,194280433.85,14070,LEGACY
2023-01-09,IPCALAB,IPCA Laboratories,EQ,INE571A01038,859.0,876.5,853.1,875.1,874.95,854.4,529133,459928513.05,16872,LEGACY
2023-01-09,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,1962.3,1971.45,1921.05,1929.1,1926.7,1952.5,104326,202751304.95,4363,LEGACY
2023-01-09,LAURUSLABS,Laurus Labs,EQ,INE947Q01028,374.85,386.0,374.25,379.0,378.15,373.85,2509044,953702795.1,27632,LEGACY
2023-01-09,LUPIN,Lupin,EQ,INE326A01037,741.8,757.3,741.0,749.85,749.8,738.1,1247543,935899096.85,24294,LEGACY
2023-01-09,NATCOPHARM,Natco Pharma,EQ,INE987B01026,555.55,557.8,550.1,551.65,550.5,553.1,115655,64054918.35,9124,LEGACY
2023-01-09,PEL,Piramal Enterprises,EQ,INE140A01024,805.0,811.95,798.0,808.15,808.0,798.0,509339,411002654.7,25524,LEGACY
2023-01-09,PFIZER,Pfizer,EQ,INE182A01018,4338.0,4351.0,4318.2,4328.25,4332.0,4331.7,4983,21588892.75,1907,LEGACY
2023-01-09,PPLPHARMA,Piramal Pharma,EQ,INE0DK501011,116.2,119.0,116.2,116.8,117.0,115.7,2417325,284577911.25,18956,LEGACY
2023-01-09,SANOFI,Sanofi India,EQ,INE058A01010,5721.0,5749.95,5628.2,5650.35,5677.0,5712.7,7293,41390780.2,2845,LEGACY
2023-01-09,STAR,Strides Pharma Science,EQ,INE939A01011,360.2,360.2,348.45,352.95,353.7,351.65,182406,64355356.55,5466,LEGACY
2023-01-09,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,1015.0,1023.35,1010.5,1016.85,1016.15,1008.7,1567316,1594105703.25,119261,LEGACY
2023-01-09,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1548.5,1575.0,1544.1,1561.5,1565.15,1546.5,120962,188977511.5,11383,LEGACY
2023-01-09,WOCKPHARMA,Wockhardt,EQ,INE049B01025,232.0,232.7,229.1,231.15,231.2,229.0,642856,148438339.25,8298,LEGACY
2023-01-09,ZYDUSLIFE,Zydus Lifesciences,EQ,INE010B01027,436.0,445.25,432.65,444.05,442.3,430.7,2054103,903115200.65,41750,LEGACY
2023-01-10,ABBOTINDIA,Abbott India,EQ,INE358A01014,22319.0,22320.0,21916.05,22056.3,22100.0,22263.1,22882,507524110.9,3426,LEGACY
2023-01-10,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1182.25,1189.1,1159.0,1167.25,1167.0,1182.1,44831,52528414.15,7921,LEGACY
2023-01-10,ALKEM,Alkem Laboratories,EQ,INE540L01014,3064.65,3086.85,3041.05,3079.5,3080.05,3049.9,98787,303729008.1,8775,LEGACY
2023-01-10,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,564.3,565.45,556.4,558.2,558.95,561.3,39370,22012223.7,2977,LEGACY
2023-01-10,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,442.7,451.9,442.2,450.0,450.9,441.55,1304312,584832161.6,32384,LEGACY
2023-01-10,BIOCON,Biocon,EQ,INE376G01013,257.0,259.9,256.65,257.9,257.95,256.8,1043545,269399178.15,13385,LEGACY
2023-01-10,CIPLA,Cipla,EQ,INE059A01026,1086.5,1090.25,1074.85,1078.7,1078.0,1087.45,594426,642232684.55,36742,LEGACY
2023-01-10,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,3466.0,3520.0,3452.7,3501.85,3502.0,3459.5,244607,853874647.4,36196,LEGACY
