DATE,COMPANY_ID,SYMBOL,COMPANY,SERIES,ISIN,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,TOTAL_TRADED_QTY,TOTAL_TRADED_VALUE,TOTAL_TRADES,SOURCE_FORMAT,SOURCE_YEAR,CA_EVENT_TYPE,CA_LEDGER_IDS,CA_ORIGINAL_EX_DATES,CASH_DIVIDEND_PER_SHARE,SAME_STOCK_SHARE_MULTIPLIER,RIGHTS_NEW_SHARES,RIGHTS_EXISTING_SHARES,RIGHTS_ISSUE_PRICE,STRUCTURAL_BREAK_FLAG,STRUCTURAL_BREAK_EVENT_DATE,MAX_EVENT_APPLY_LAG_DAYS,RAW_PREV_DATE_UNSEGMENTED,RAW_PREV_CLOSE_UNSEGMENTED,RAW_PRICE_RETURN,SEGMENT_NUMBER,SEGMENT_ID,TR_PREV_DATE,TR_PREV_CLOSE,DAYS_SINCE_PREV_OBS,CA_ADJUSTED_REFERENCE_PRICE,RIGHTS_BENEFIT_PER_POST_SHARE,RIGHTS_NSE_ADJUSTMENT_FACTOR,TOTAL_RETURN,TOTAL_RETURN_INDEX
2018-01-19,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,2770.0,2810.0,2742.35,2793.95,2788.25,2758.7,113371,315414290.45,15647,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-18,2758.7,0.012777757639467868,1,PEL_SEG1,2018-01-18,2758.7,1.0,2758.7,,,0.012777757639467868,283.81153157672264
2018-01-19,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,2099.75,2138.9,2080.2,2123.0,2124.85,2100.3,33049,70117701.05,2895,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-18,2100.3,0.010807979812407664,1,PFIZER_SEG1,2018-01-18,2100.3,1.0,2100.3,,,0.010807979812407664,90.7989110143756
2018-01-19,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,4651.0,4751.0,4651.0,4743.15,4731.65,4677.9,16888,79880712.3,726,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-18,4677.9,0.013948566664528927,1,SANOFI_SEG1,2018-01-18,4677.9,1.0,4677.9,,,0.013948566664528927,112.70985839151793
2018-01-19,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,805.8,808.85,794.0,805.75,802.45,802.0,157592,126200638.35,4540,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-18,802.0,0.004675810473815378,1,STAR_SEG1,2018-01-18,802.0,1.0,802.0,,,0.004675810473815378,62.24399168043858
2018-01-19,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,580.0,580.65,567.6,572.1,572.25,576.7,4693971,2687470084.8,49614,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-18,576.7,-0.00797641754811862,1,SUNPHARMA_SEG1,2018-01-18,576.7,1.0,576.7,,,-0.00797641754811862,70.70758014556525
2018-01-19,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1441.9,1444.95,1405.3,1430.5,1430.0,1430.9,84651,120996008.6,5918,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-18,1430.9,-0.00027954434272148276,1,TORNTPHARM_SEG1,2018-01-18,1430.9,1.0,1430.9,,,-0.00027954434272148276,100.55820398127058
2018-01-19,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,910.0,929.4,886.2,904.45,906.0,913.25,2030511,1837879389.05,34404,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-18,913.25,-0.00963591568573774,1,WOCKPHARMA_SEG1,2018-01-18,913.25,1.0,913.25,,,-0.00963591568573774,57.17130888825936
2018-01-19,ZYDUS,CADILAHC,Cadila Healthcare,EQ,INE010B01027,437.75,451.0,433.15,441.55,441.2,437.6,1331752,591747874.95,23553,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-18,437.6,0.009026508226690932,1,ZYDUS_SEG1,2018-01-18,437.6,1.0,437.6,,,0.009026508226690932,134.9439427249195
2018-01-22,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,5380.0,5550.0,5380.0,5536.9,5540.0,5488.1,1660,9165313.3,878,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,5488.1,0.008891966254259032,1,ABBOTINDIA_SEG1,2018-01-19,5488.1,3.0,5488.1,,,0.008891966254259032,94.77361996322755
2018-01-22,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1561.0,1595.0,1558.35,1588.65,1593.0,1560.05,190383,300356311.15,9009,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,1560.05,0.018332745745328838,1,AJANTPHARM_SEG1,2018-01-19,1560.05,3.0,1560.05,,,0.018332745745328838,120.80814782971964
2018-01-22,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,2279.9,2279.9,2224.75,2242.95,2230.1,2218.95,45452,101807275.85,3526,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,2218.95,0.010815926451700042,1,ALKEM_SEG1,2018-01-19,2218.95,3.0,2218.95,,,0.010815926451700042,151.55792131695506
2018-01-22,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,550.0,554.0,542.3,550.25,549.85,547.05,30293,16665686.1,2616,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,547.05,0.005849556713280357,1,APLLTD_SEG1,2018-01-19,547.05,3.0,547.05,,,0.005849556713280357,81.13802055610456
2018-01-22,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,639.0,644.15,636.2,640.8,642.0,643.2,1236464,791570981.15,21364,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,643.2,-0.003731343283582267,1,AUROPHARMA_SEG1,2018-01-19,643.2,3.0,643.2,,,-0.003731343283582267,73.28018574129888
2018-01-22,BIOCON,BIOCON,Biocon,EQ,INE376G01013,568.9,614.4,559.1,603.85,602.05,569.35,8470009,4966180950.45,98497,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,569.35,0.06059541582506367,1,BIOCON_SEG1,2018-01-19,569.35,3.0,569.35,,,0.06059541582506367,352.1913347518947
2018-01-22,CIPLA,CIPLA,Cipla,EQ,INE059A01026,604.4,605.0,593.1,601.15,601.0,602.75,933769,558853448.4,19162,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,602.75,-0.0026545002073828927,1,CIPLA_SEG1,2018-01-19,602.75,3.0,602.75,,,-0.0026545002073828927,92.3713404021089
2018-01-22,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,1095.95,1103.7,1067.25,1077.85,1077.55,1098.3,690857,749819502.0,13625,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,1098.3,-0.018619684967677408,1,DIVISLAB_SEG1,2018-01-19,1098.3,3.0,1098.3,,,-0.018619684967677408,94.74768060655919
2018-01-22,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,2440.0,2519.0,2440.0,2496.55,2506.3,2490.35,692415,1719840605.95,41966,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,2490.35,0.00248960989419178,1,DRREDDY_SEG1,2018-01-19,2490.35,3.0,2490.35,,,0.00248960989419178,81.36011984830964
2018-01-22,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2450.75,2473.25,2413.0,2463.05,2455.05,2473.6,12715,31214421.7,1448,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,2473.6,-0.004265038809831756,1,GLAXO_SEG1,2018-01-19,2473.6,3.0,2473.6,,,-0.004265038809831756,76.72353507676841
2018-01-22,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,627.45,627.45,618.25,620.2,619.6,624.3,497055,308723204.6,10461,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,624.3,-0.006567355438090505,1,GLENMARK_SEG1,2018-01-19,624.3,3.0,624.3,,,-0.006567355438090505,67.52325630836806
2018-01-22,GRANULES,GRANULES,Granules India,EQ,INE101D01020,136.9,139.4,135.75,138.8,139.0,135.6,1647941,227072615.8,9599,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,135.6,0.02359882005899716,1,GRANULES_SEG1,2018-01-19,135.6,3.0,135.6,,,0.02359882005899716,93.50757423728066
2018-01-22,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01020,583.0,593.25,570.25,588.35,590.2,579.8,192878,111773957.85,7130,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,579.8,0.014746464298033946,1,IPCALAB_SEG1,2018-01-19,579.8,3.0,579.8,,,0.014746464298033946,79.42471116955525
2018-01-22,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,327.0,329.95,321.25,324.0,323.15,326.15,47006,15321824.5,1626,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,326.15,-0.006592058868618689,1,JBCHEPHARM_SEG1,2018-01-19,326.15,3.0,326.15,,,-0.006592058868618689,118.7589244180468
2018-01-22,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01010,548.2,550.8,539.0,549.7,549.0,543.65,81175,44336690.0,2793,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,543.65,0.011128483399245992,1,LAURUSLABS_SEG1,2018-01-19,543.65,3.0,543.65,,,0.011128483399245992,114.70215841329929
2018-01-22,LUPIN,LUPIN,Lupin,EQ,INE326A01037,925.0,933.0,918.55,930.05,930.0,924.1,1132432,1051742126.65,28304,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,924.1,0.006438697110702218,1,LUPIN_SEG1,2018-01-19,924.1,3.0,924.1,,,0.006438697110702218,50.9544826497319
2018-01-22,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,1031.0,1040.5,995.3,1013.45,1020.0,1022.4,426450,431919330.8,12469,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,1022.4,-0.008753912363067218,1,NATCOPHARM_SEG1,2018-01-19,1022.4,3.0,1022.4,,,-0.008753912363067218,178.08820334794189
2018-01-22,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,2815.0,2835.85,2785.0,2830.2,2826.2,2793.95,166916,470875329.55,11735,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,2793.95,0.012974462678287058,1,PEL_SEG1,2018-01-19,2793.95,3.0,2793.95,,,0.012974462678287058,287.49383370083234
2018-01-22,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,2123.0,2178.0,2110.05,2145.55,2141.5,2123.0,24908,53607661.65,3182,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,2123.0,0.010621761658031081,1,PFIZER_SEG1,2018-01-19,2123.0,3.0,2123.0,,,0.010621761658031081,91.76335540597907
2018-01-22,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,4743.15,4791.0,4670.0,4712.4,4715.0,4743.15,8045,37804700.45,879,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,4743.15,-0.00648303342715284,1,SANOFI_SEG1,2018-01-19,4743.15,3.0,4743.15,,,-0.00648303342715284,111.97915661199605
2018-01-22,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,803.05,812.4,795.0,800.2,798.0,805.75,170280,136395974.85,5838,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,805.75,-0.00688799255352146,1,STAR_SEG1,2018-01-19,805.75,3.0,805.75,,,-0.00688799255352146,61.81525552924227
2018-01-22,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,573.0,578.9,568.85,576.15,577.0,572.1,3072409,1761355396.4,40275,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,572.1,0.007079181961195502,1,SUNPHARMA_SEG1,2018-01-19,572.1,3.0,572.1,,,0.007079181961195502,71.20813197145152
2018-01-22,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1438.0,1474.8,1422.1,1451.35,1450.0,1430.5,170417,246448153.95,10234,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,1430.5,0.014575323313526622,1,TORNTPHARM_SEG1,2018-01-19,1430.5,3.0,1430.5,,,0.014575323313526622,102.02387231612515
2018-01-22,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,908.05,921.9,893.2,917.1,917.0,904.45,1227735,1118502084.95,22159,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,904.45,0.013986400574935054,1,WOCKPHARMA_SEG1,2018-01-19,904.45,3.0,904.45,,,0.013986400574935054,57.97092971576391
2018-01-22,ZYDUS,CADILAHC,Cadila Healthcare,EQ,INE010B01027,441.25,445.0,435.3,438.75,437.8,441.55,491150,215599710.0,10167,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-19,441.55,-0.006341297701279558,1,ZYDUS_SEG1,2018-01-19,441.55,3.0,441.55,,,-0.006341297701279558,134.08822301111638
2018-01-23,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,5530.0,5550.0,5470.0,5504.35,5520.0,5536.9,2000,10997003.45,602,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,5536.9,-0.005878740811645411,1,ABBOTINDIA_SEG1,2018-01-22,5536.9,1.0,5536.9,,,-0.005878740811645411,94.21647041568235
2018-01-23,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1580.0,1590.0,1554.55,1566.8,1564.1,1588.65,117102,184138689.9,4923,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,1588.65,-0.01375381613319493,1,AJANTPHARM_SEG1,2018-01-22,1588.65,1.0,1588.65,,,-0.01375381613319493,119.14657477707784
2018-01-23,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,2230.5,2250.05,2200.0,2225.25,2221.05,2242.95,9831,21918538.25,1400,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,2242.95,-0.007891393031498661,1,ALKEM_SEG1,2018-01-22,2242.95,1.0,2242.95,,,-0.007891393031498661,150.36191819280603
2018-01-23,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,551.0,555.95,545.15,547.9,546.5,550.25,466217,255972691.85,1101,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,550.25,-0.004270786006360772,1,APLLTD_SEG1,2018-01-22,550.25,1.0,550.25,,,-0.004270786006360772,80.79149743332974
2018-01-23,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,641.15,659.45,640.95,653.75,653.4,640.8,1872601,1222040195.85,39086,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,640.8,0.020209113607990048,1,AUROPHARMA_SEG1,2018-01-22,640.8,1.0,640.8,,,0.020209113607990048,74.7611133401594
2018-01-23,BIOCON,BIOCON,Biocon,EQ,INE376G01013,604.0,652.8,604.0,643.7,642.6,603.85,11193528,7120467110.55,138838,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,603.85,0.06599321023432969,1,BIOCON_SEG1,2018-01-22,603.85,1.0,603.85,,,0.06599321023432969,375.43357154888565
2018-01-23,CIPLA,CIPLA,Cipla,EQ,INE059A01026,602.5,625.0,600.3,622.35,622.65,601.15,2105060,1300798389.9,41993,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,601.15,0.03526574066372801,1,CIPLA_SEG1,2018-01-22,601.15,1.0,601.15,,,0.03526574066372801,95.62888413749062
2018-01-23,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,1079.0,1107.65,1079.0,1101.35,1095.0,1077.85,1019038,1118361132.8,38327,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,1077.85,0.021802662708169107,1,DIVISLAB_SEG1,2018-01-22,1077.85,1.0,1077.85,,,0.021802662708169107,96.81343232920533
2018-01-23,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,2510.0,2549.95,2501.0,2520.4,2520.15,2496.55,730091,1846088385.2,44706,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,2496.55,0.00955318339308242,1,DRREDDY_SEG1,2018-01-22,2496.55,1.0,2496.55,,,0.00955318339308242,82.1373679941037
2018-01-23,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2473.0,2478.0,2442.25,2458.9,2465.0,2463.05,15567,38226445.3,1310,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,2463.05,-0.0016849028643348696,1,GLAXO_SEG1,2018-01-22,2463.05,1.0,2463.05,,,-0.0016849028643348696,76.59426337275566
2018-01-23,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,620.95,634.5,619.95,632.5,632.5,620.2,792356,499537702.2,27557,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,620.2,0.01983231215736847,1,GLENMARK_SEG1,2018-01-22,620.2,1.0,620.2,,,0.01983231215736847,68.86239860535763
2018-01-23,GRANULES,GRANULES,Granules India,EQ,INE101D01020,139.05,141.75,138.3,138.95,138.95,138.8,2413406,337767918.1,14813,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,138.8,0.0010806916426511215,1,GRANULES_SEG1,2018-01-22,138.8,1.0,138.8,,,0.0010806916426511215,93.60862709128347
2018-01-23,IPCALAB,IPCALAB,IPCA Laboratories,EQ,INE571A01020,587.95,599.0,573.55,581.5,578.05,588.35,414057,245201407.95,7433,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,588.35,-0.011642729667714846,1,IPCALAB_SEG1,2018-01-22,588.35,1.0,588.35,,,-0.011642729667714846,78.49999072847179
2018-01-23,JBCHEPHARM,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,325.25,329.0,324.1,326.1,326.05,324.0,40613,13257275.9,1017,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,324.0,0.0064814814814815325,1,JBCHEPHARM_SEG1,2018-01-22,324.0,1.0,324.0,,,0.0064814814814815325,119.52865818742305
2018-01-23,LAURUSLABS,LAURUSLABS,Laurus Labs,EQ,INE947Q01010,549.0,560.0,548.95,556.3,558.0,549.7,128370,71413802.85,3955,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,549.7,0.012006549026741586,1,LAURUSLABS_SEG1,2018-01-22,549.7,1.0,549.7,,,0.012006549026741586,116.07933550176166
2018-01-23,LUPIN,LUPIN,Lupin,EQ,INE326A01037,930.1,941.4,926.1,937.35,937.0,930.05,1507345,1409703497.0,40377,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,930.05,0.007849040374173555,1,LUPIN_SEG1,2018-01-22,930.05,1.0,930.05,,,0.007849040374173555,51.35442644129478
2018-01-23,NATCOPHARM,NATCOPHARM,Natco Pharma,EQ,INE987B01026,1014.0,1033.8,1013.45,1019.5,1016.1,1013.45,328395,336207950.2,8328,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,1013.45,0.005969707434999139,1,NATCOPHARM_SEG1,2018-01-22,1013.45,1.0,1013.45,,,0.005969707434999139,179.15133781955373
2018-01-23,PEL,PEL,Piramal Enterprises,EQ,INE140A01024,2848.0,2863.0,2824.6,2844.65,2840.0,2830.2,246357,701286608.35,7804,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,2830.2,0.0051056462440817185,1,PEL_SEG1,2018-01-22,2830.2,1.0,2830.2,,,0.0051056462440817185,288.96167551306365
2018-01-23,PFIZER,PFIZER,Pfizer,EQ,INE182A01018,2150.0,2175.0,2085.05,2113.05,2115.55,2145.55,69232,147665596.75,3668,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,2145.55,-0.015147631143529683,1,PFIZER_SEG1,2018-01-22,2145.55,1.0,2145.55,,,-0.015147631143529683,90.37335794579668
2018-01-23,SANOFI,SANOFI,Sanofi India,EQ,INE058A01010,4711.75,4758.0,4700.0,4714.35,4710.0,4712.4,2348,11071999.4,578,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,4712.4,0.00041380188439021914,1,SANOFI_SEG1,2018-01-22,4712.4,1.0,4712.4,,,0.00041380188439021914,112.02549379801452
2018-01-23,STAR,STAR,Strides Pharma Science,EQ,INE939A01011,801.65,807.9,795.05,798.0,801.0,800.2,369286,295200171.15,17586,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,800.2,-0.0027493126718320937,1,STAR_SEG1,2018-01-22,800.2,1.0,800.2,,,-0.0027493126718320937,61.64530606390319
2018-01-23,SUNPHARMA,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,579.0,585.85,575.5,579.35,577.0,576.15,4790590,2774975467.35,68922,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,576.15,0.00555410917295851,1,SUNPHARMA_SEG1,2018-01-22,576.15,1.0,576.15,,,0.00555410917295851,71.6036297104234
2018-01-23,TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1456.0,1465.0,1435.55,1443.0,1440.0,1451.35,155033,224757359.1,14005,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,1451.35,-0.005753264202294384,1,TORNTPHARM_SEG1,2018-01-22,1451.35,1.0,1451.35,,,-0.005753264202294384,101.43690202374933
2018-01-23,WOCKPHARMA,WOCKPHARMA,Wockhardt,EQ,INE049B01025,921.65,955.0,913.3,937.2,936.0,917.1,1799625,1689518821.3,32803,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,917.1,0.021916912005233824,1,WOCKPHARMA_SEG1,2018-01-22,917.1,1.0,917.1,,,0.021916912005233824,59.2414734812059
2018-01-23,ZYDUS,CADILAHC,Cadila Healthcare,EQ,INE010B01027,439.95,442.0,426.1,430.95,431.2,438.75,1006539,435540797.3,25785,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-22,438.75,-0.01777777777777778,1,ZYDUS_SEG1,2018-01-22,438.75,1.0,438.75,,,-0.01777777777777778,131.70443237980766
2018-01-24,ABBOTINDIA,ABBOTINDIA,Abbott India,EQ,INE358A01014,5548.0,5548.0,5470.0,5528.55,5545.0,5504.35,2035,11226198.2,1080,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,5504.35,0.004396522750188536,1,ABBOTINDIA_SEG1,2018-01-23,5504.35,1.0,5504.35,,,0.004396522750188536,94.63069527130736
2018-01-24,AJANTPHARM,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1562.4,1590.0,1553.35,1570.25,1563.0,1566.8,168773,265974528.65,7046,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,1566.8,0.0022019402604034344,1,AJANTPHARM_SEG1,2018-01-23,1566.8,1.0,1566.8,,,0.0022019402604034344,119.40892841696866
2018-01-24,ALKEM,ALKEM,Alkem Laboratories,EQ,INE540L01014,2220.0,2237.6,2175.05,2199.1,2199.35,2225.25,75760,166036131.25,3717,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,2225.25,-0.011751488596786874,1,ALKEM_SEG1,2018-01-23,2225.25,1.0,2225.25,,,-0.011751488596786874,148.59494182577225
2018-01-24,APLLTD,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,554.0,554.5,535.0,550.7,544.0,547.9,38389,21102457.0,2118,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,547.9,0.0051104216097830335,1,APLLTD_SEG1,2018-01-23,547.9,1.0,547.9,,,0.0051104216097830335,81.20437604769975
2018-01-24,AUROPHARMA,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,647.6,663.0,647.6,658.45,657.0,653.75,2214640,1455163347.3,39903,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,653.75,0.007189292543021031,1,AUROPHARMA_SEG1,2018-01-23,653.75,1.0,653.75,,,0.007189292543021031,75.29859285480376
2018-01-24,BIOCON,BIOCON,Biocon,EQ,INE376G01013,642.0,657.5,627.35,634.55,630.45,643.7,6779224,4362704602.4,86662,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,643.7,-0.014214696287090378,1,BIOCON_SEG1,2018-01-23,643.7,1.0,643.7,,,-0.014214696287090378,370.09689735334064
2018-01-24,CIPLA,CIPLA,Cipla,EQ,INE059A01026,621.95,623.75,612.9,618.3,618.15,622.35,1089562,673541999.85,25501,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,622.35,-0.006507592190889477,1,CIPLA_SEG1,2018-01-23,622.35,1.0,622.35,,,-0.006507592190889477,95.00657035785402
2018-01-24,DIVISLAB,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,1104.95,1126.1,1086.5,1102.9,1097.4,1101.35,821655,909221511.1,22414,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,1101.35,0.0014073636900169273,1,DIVISLAB_SEG1,2018-01-23,1101.35,1.0,1101.35,,,0.0014073636900169273,96.94968403857136
2018-01-24,DRREDDY,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,2523.0,2615.0,2523.0,2559.4,2561.5,2520.4,1126277,2900454809.25,54410,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,2520.4,0.01547373432788457,1,DRREDDY_SEG1,2018-01-23,2520.4,1.0,2520.4,,,0.01547373432788457,83.40833980483615
2018-01-24,GLAXO,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2475.0,2475.0,2441.8,2450.15,2444.0,2458.9,16173,39651575.35,839,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,2458.9,-0.0035585017690837883,1,GLAXO_SEG1,2018-01-23,2458.9,1.0,2458.9,,,-0.0035585017690837883,76.32170255104205
2018-01-24,GLENMARK,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,632.5,645.45,625.0,640.1,638.5,632.5,1140364,728903799.2,26817,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,632.5,0.012015810276679861,1,GLENMARK_SEG1,2018-01-23,632.5,1.0,632.5,,,0.012015810276679861,69.68983612219671
2018-01-24,GRANULES,GRANULES,Granules India,EQ,INE101D01020,139.7,141.0,136.0,140.0,139.75,138.95,1878596,261244422.95,10136,LEGACY,2018.0,NONE,,,0.0,1.0,,,,False,,0,2018-01-23,138.95,0.007556675062972307,1,GRANULES_SEG1,2018-01-23,138.95,1.0,138.95,,,0.007556675062972307,94.31599706930325
