DATE,STATUS,ROWS,MESSAGE
2023-03-21,SUCCESS,27,
2023-03-22,SUCCESS,27,
2023-03-23,NO_REPORT,0,Likely NSE holiday
2023-03-24,SUCCESS,27,
2023-03-27,SUCCESS,27,
2023-03-28,SUCCESS,27,
2023-03-29,SUCCESS,27,
2023-03-30,NO_REPORT,0,Likely NSE holiday
2023-03-31,SUCCESS,27,
2023-04-03,SUCCESS,27,
2023-04-04,NO_REPORT,0,Likely NSE holiday
2023-04-05,SUCCESS,27,
2023-04-06,NO_REPORT,0,Likely NSE holiday
2023-04-07,NO_REPORT,0,Likely NSE holiday
2023-04-10,SUCCESS,27,
2023-04-11,SUCCESS,27,
2023-04-12,SUCCESS,27,
2023-04-13,SUCCESS,27,
2023-04-14,NO_REPORT,0,Likely NSE holiday
2023-04-17,SUCCESS,27,
2023-04-18,SUCCESS,27,
2023-04-19,SUCCESS,27,
2023-04-20,SUCCESS,27,
2023-04-21,NO_REPORT,0,Likely NSE holiday
2023-04-24,SUCCESS,27,
2023-04-25,SUCCESS,27,
2023-04-26,SUCCESS,27,
2023-04-27,SUCCESS,27,
2023-04-28,SUCCESS,27,
2023-05-01,NO_REPORT,0,Likely NSE holiday
2023-05-02,SUCCESS,27,
2023-05-03,SUCCESS,27,
2023-05-04,SUCCESS,27,
2023-05-05,SUCCESS,27,
2023-05-08,SUCCESS,27,
2023-05-09,SUCCESS,28,
2023-05-10,SUCCESS,28,
2023-05-11,SUCCESS,28,
2023-05-12,SUCCESS,28,
2023-05-15,SUCCESS,28,
2023-05-16,SUCCESS,28,
2023-05-17,SUCCESS,28,
2023-05-18,SUCCESS,28,
2023-05-19,SUCCESS,28,
2023-05-22,SUCCESS,28,
2023-05-23,SUCCESS,28,
2023-05-24,SUCCESS,28,
2023-05-25,SUCCESS,28,
2023-05-26,SUCCESS,28,
2023-05-29,SUCCESS,28,
2023-05-30,NO_REPORT,0,Likely NSE holiday
2023-05-31,SUCCESS,28,
2023-06-01,SUCCESS,28,
2023-06-02,SUCCESS,28,
2023-06-05,SUCCESS,28,
2023-06-06,SUCCESS,28,
2023-06-07,SUCCESS,28,
2023-06-08,SUCCESS,28,
2023-06-09,SUCCESS,28,
2023-06-12,SUCCESS,28,
2023-06-13,NO_REPORT,0,Likely NSE holiday
2023-06-14,SUCCESS,28,
2023-06-15,NO_REPORT,0,Likely NSE holiday
2023-06-16,SUCCESS,28,
2023-06-19,SUCCESS,28,
2023-06-20,SUCCESS,28,
2023-06-21,SUCCESS,28,
2023-06-22,NO_REPORT,0,Likely NSE holiday
2023-06-23,SUCCESS,28,
2023-06-26,SUCCESS,28,
2023-06-27,SUCCESS,28,
2023-06-28,SUCCESS,28,
2023-06-29,NO_REPORT,0,Likely NSE holiday
2023-06-30,SUCCESS,28,
2023-07-03,NO_REPORT,0,Likely NSE holiday
2023-07-04,SUCCESS,28,
2023-07-05,SUCCESS,28,
2023-07-06,SUCCESS,28,
2023-07-07,SUCCESS,28,
2023-07-10,SUCCESS,28,
2023-07-11,SUCCESS,28,
2023-07-12,SUCCESS,28,
2023-07-13,SUCCESS,28,
2023-07-14,SUCCESS,28,
2023-07-17,SUCCESS,28,
2023-07-18,SUCCESS,28,
2023-07-19,SUCCESS,28,
2023-07-20,SUCCESS,28,
2023-07-21,SUCCESS,28,
2023-07-24,SUCCESS,28,
2023-07-25,SUCCESS,28,
2023-07-26,SUCCESS,28,
2023-07-27,NO_REPORT,0,Likely NSE holiday
2023-07-28,SUCCESS,28,
2023-07-31,SUCCESS,28,
2023-08-01,SUCCESS,28,
2023-08-02,SUCCESS,28,
2023-08-03,SUCCESS,28,
2023-08-04,SUCCESS,28,
2023-08-07,SUCCESS,28,
2023-08-08,SUCCESS,28,
2023-08-09,SUCCESS,28,
2023-08-10,SUCCESS,28,
2023-08-11,NO_REPORT,0,Likely NSE holiday
2023-08-14,SUCCESS,28,
2023-08-15,NO_REPORT,0,Likely NSE holiday
2023-08-16,SUCCESS,28,
2023-08-17,SUCCESS,28,
2023-08-18,SUCCESS,28,
2023-08-21,SUCCESS,28,
2023-08-22,SUCCESS,28,
2023-08-23,NO_REPORT,0,Likely NSE holiday
2023-08-24,SUCCESS,28,
2023-08-25,SUCCESS,28,
2023-08-28,SUCCESS,29,
2023-08-29,SUCCESS,28,
2023-08-30,SUCCESS,28,
2023-08-31,SUCCESS,28,
2023-09-01,NO_REPORT,0,Likely NSE holiday
2023-09-04,NO_REPORT,0,Likely NSE holiday
2023-09-05,SUCCESS,28,
2023-09-06,SUCCESS,28,
2023-09-07,SUCCESS,28,
2023-09-08,SUCCESS,28,
2023-09-11,SUCCESS,28,
2023-09-12,SUCCESS,28,
2023-09-13,NO_REPORT,0,Likely NSE holiday
2023-09-14,NO_REPORT,0,Likely NSE holiday
2023-09-15,SUCCESS,28,
2023-09-18,SUCCESS,28,
2023-09-19,NO_REPORT,0,Likely NSE holiday
2023-09-20,SUCCESS,28,
2023-09-21,SUCCESS,28,
2023-09-22,SUCCESS,28,
2023-09-25,SUCCESS,28,
2023-09-26,SUCCESS,28,
2023-09-27,NO_REPORT,0,Likely NSE holiday
2023-09-28,SUCCESS,28,
2023-09-29,SUCCESS,28,
2023-10-02,NO_REPORT,0,Likely NSE holiday
2023-10-03,SUCCESS,28,
2023-10-04,SUCCESS,28,
2023-10-05,NO_REPORT,0,Likely NSE holiday
2023-10-06,SUCCESS,28,
2023-10-09,SUCCESS,28,
2023-10-10,SUCCESS,28,
2023-10-11,SUCCESS,28,
2023-10-12,SUCCESS,28,
2023-10-13,SUCCESS,28,
2023-10-16,SUCCESS,28,
2023-10-17,SUCCESS,28,
2023-10-18,SUCCESS,28,
2023-10-19,SUCCESS,28,
2023-10-20,SUCCESS,28,
2023-10-23,SUCCESS,28,
2023-10-24,NO_REPORT,0,Likely NSE holiday
2023-10-25,SUCCESS,28,
2023-10-26,SUCCESS,28,
2023-10-27,SUCCESS,28,
2023-10-30,SUCCESS,28,
2023-10-31,SUCCESS,28,
2023-11-01,SUCCESS,28,
2023-11-02,SUCCESS,28,
2023-11-03,SUCCESS,28,
2023-11-06,SUCCESS,28,
2023-11-07,NO_REPORT,0,Likely NSE holiday
2023-11-08,SUCCESS,32,
2023-11-09,SUCCESS,32,
2023-11-10,SUCCESS,31,
2023-11-13,SUCCESS,29,
2023-11-14,NO_REPORT,0,Likely NSE holiday
2023-11-15,SUCCESS,31,
2023-11-16,SUCCESS,31,
2023-11-17,SUCCESS,31,
2023-11-20,SUCCESS,31,
2023-11-21,SUCCESS,31,
2023-11-22,SUCCESS,31,
2023-11-23,SUCCESS,31,
2023-11-24,SUCCESS,31,
2023-11-27,NO_REPORT,0,Likely NSE holiday
2023-11-28,NO_REPORT,0,Likely NSE holiday
2023-11-29,SUCCESS,29,
2023-11-30,NO_REPORT,0,Likely NSE holiday
2023-12-01,SUCCESS,31,
2023-12-04,SUCCESS,31,
2023-12-05,SUCCESS,30,
2023-12-06,SUCCESS,30,
2023-12-07,NO_REPORT,0,Likely NSE holiday
2023-12-08,SUCCESS,30,
2023-12-11,SUCCESS,30,
2023-12-12,SUCCESS,31,
2023-12-13,NO_REPORT,0,Likely NSE holiday
2023-12-14,SUCCESS,32,
2023-12-15,SUCCESS,32,
2023-12-18,SUCCESS,31,
2023-12-19,SUCCESS,32,
2023-12-20,SUCCESS,30,
2023-12-21,SUCCESS,30,
2023-12-22,SUCCESS,32,
2023-12-25,NO_REPORT,0,Likely NSE holiday
2023-12-26,SUCCESS,32,
2023-12-27,SUCCESS,31,
2023-12-28,SUCCESS,30,
2023-12-29,SUCCESS,29,
