DATE,SYMBOL,COMPANY,SERIES,ISIN,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,TOTAL_TRADED_QTY,TOTAL_TRADED_VALUE,TOTAL_TRADES,SOURCE_FORMAT
2017-01-02,STAR,Strides Pharma Science,EQ,INE939A01011,1063.4,1073.9,1053.75,1068.45,1065.8,1062.2,180831,192625038.4,9069,LEGACY
2017-01-02,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,633.0,640.35,627.0,634.05,633.9,630.0,2266225,1439270021.2,46055,LEGACY
2017-01-02,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1317.15,1324.8,1301.0,1310.75,1312.65,1317.15,98181,128676849.8,10573,LEGACY
2017-01-02,WOCKPHARMA,Wockhardt,EQ,INE049B01025,660.95,671.0,658.05,666.4,665.15,657.75,579123,384456835.7,12901,LEGACY
2017-01-03,ABBOTINDIA,Abbott India,EQ,INE358A01014,4747.0,4747.0,4615.5,4657.65,4636.0,4716.0,983,4586259.1,278,LEGACY
2017-01-03,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1836.0,1840.0,1788.0,1797.35,1800.0,1823.85,105316,190538742.9,11321,LEGACY
2017-01-03,ALKEM,Alkem Laboratories,EQ,INE540L01014,1635.0,1669.5,1622.0,1655.15,1651.0,1622.25,24497,40450646.95,4107,LEGACY
2017-01-03,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,602.35,605.05,600.05,602.0,602.0,601.5,36777,22141319.8,1822,LEGACY
2017-01-03,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,674.0,675.0,666.35,672.2,673.15,675.5,794617,533432155.85,16236,LEGACY
2017-01-03,BIOCON,Biocon,EQ,INE376G01013,951.5,953.95,941.3,945.3,945.5,951.95,241896,228956092.55,5300,LEGACY
2017-01-03,CADILAHC,Cadila Healthcare,EQ,INE010B01027,357.0,358.5,353.0,354.8,354.95,354.5,361396,128418167.3,8093,LEGACY
2017-01-03,CIPLA,Cipla,EQ,INE059A01026,566.8,576.8,562.0,573.65,571.15,566.0,626867,357557807.05,14626,LEGACY
2017-01-03,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,801.0,811.45,773.65,777.85,777.0,797.85,2244443,1773927511.25,65711,LEGACY
2017-01-03,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,3095.0,3114.95,3065.75,3072.4,3072.0,3083.4,110920,342631312.4,12057,LEGACY
2017-01-03,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2743.95,2752.05,2705.2,2745.55,2743.45,2730.5,3567,9768657.15,670,LEGACY
2017-01-03,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,888.8,895.95,880.6,893.15,894.1,884.0,203525,180956956.25,8750,LEGACY
2017-01-03,GRANULES,Granules India,EQ,INE101D01020,108.6,112.2,107.2,111.65,111.4,108.2,1257952,138510440.4,7591,LEGACY
2017-01-03,IPCALAB,IPCA Laboratories,EQ,INE571A01020,530.95,535.0,529.0,530.25,530.55,529.55,20026,10663975.8,1211,LEGACY
2017-01-03,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,351.25,360.95,351.25,353.65,352.0,351.0,127664,45412668.7,1768,LEGACY
2017-01-03,LAURUSLABS,Laurus Labs,EQ,INE947Q01010,486.0,488.0,475.55,476.35,476.0,486.4,112271,53953652.7,4227,LEGACY
2017-01-03,LUPIN,Lupin,EQ,INE326A01037,1514.95,1514.95,1492.1,1505.5,1501.05,1505.75,575773,865671127.4,23107,LEGACY
2017-01-03,NATCOPHARM,Natco Pharma,EQ,INE987B01026,586.0,589.8,581.35,583.3,583.0,584.6,101304,59317383.8,3365,LEGACY
2017-01-03,PEL,Piramal Enterprises,EQ,INE140A01024,1600.0,1624.7,1571.4,1578.0,1580.0,1594.3,76750,122623561.3,4210,LEGACY
2017-01-03,PFIZER,Pfizer,EQ,INE182A01018,1820.0,1837.7,1804.35,1818.05,1814.0,1828.2,6652,12120211.35,1146,LEGACY
2017-01-03,SANOFI,Sanofi India,EQ,INE058A01010,4307.0,4339.0,4257.0,4264.75,4260.0,4295.6,956,4116342.05,180,LEGACY
2017-01-03,STAR,Strides Pharma Science,EQ,INE939A01011,1065.0,1069.9,1042.6,1048.5,1055.15,1068.45,360347,379655750.05,11676,LEGACY
2017-01-03,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,637.0,641.95,631.85,636.1,636.0,634.05,2821892,1797910288.75,58293,LEGACY
2017-01-03,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1319.95,1350.0,1305.65,1339.45,1335.65,1310.75,162451,216764805.0,8241,LEGACY
2017-01-03,WOCKPHARMA,Wockhardt,EQ,INE049B01025,668.9,678.8,663.05,666.35,667.55,666.4,815838,548411622.7,18242,LEGACY
2017-01-04,ABBOTINDIA,Abbott India,EQ,INE358A01014,4656.0,4675.0,4600.0,4619.25,4600.05,4657.65,1012,4684667.25,448,LEGACY
2017-01-04,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1798.25,1824.0,1760.75,1779.75,1780.0,1797.35,78876,141168151.9,7720,LEGACY
2017-01-04,ALKEM,Alkem Laboratories,EQ,INE540L01014,1655.15,1679.0,1648.65,1667.35,1668.55,1655.15,14271,23744558.75,3131,LEGACY
2017-01-04,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,605.0,607.0,604.0,605.25,605.0,602.0,25212,15256557.7,2891,LEGACY
2017-01-04,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,675.0,678.95,664.2,666.95,666.5,672.2,1108901,743818697.95,19584,LEGACY
2017-01-04,BIOCON,Biocon,EQ,INE376G01013,948.0,951.85,932.0,933.9,933.0,945.3,397319,373036713.0,13370,LEGACY
2017-01-04,CADILAHC,Cadila Healthcare,EQ,INE010B01027,355.9,364.7,354.45,362.05,363.3,354.8,541007,195352409.8,19482,LEGACY
2017-01-04,CIPLA,Cipla,EQ,INE059A01026,572.95,576.0,567.5,568.25,568.0,573.65,729355,415585328.7,26996,LEGACY
2017-01-04,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,781.4,784.8,748.6,752.3,753.0,777.85,3592668,2744617319.95,101617,LEGACY
2017-01-04,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,3096.25,3113.3,3075.05,3091.3,3091.0,3072.4,235845,729308072.3,28104,LEGACY
2017-01-04,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2745.95,2751.0,2733.8,2748.0,2748.0,2745.55,2402,6593297.8,609,LEGACY
2017-01-04,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,905.0,913.3,896.1,899.0,898.5,893.15,728087,659031201.9,22329,LEGACY
2017-01-04,GRANULES,Granules India,EQ,INE101D01020,111.65,112.8,109.6,110.0,110.5,111.65,501375,55711718.1,3910,LEGACY
2017-01-04,IPCALAB,IPCA Laboratories,EQ,INE571A01020,533.45,559.0,528.0,549.3,551.0,530.25,200313,110252021.2,8778,LEGACY
2017-01-04,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,351.55,356.35,347.05,348.95,348.0,353.65,42124,14757377.25,1619,LEGACY
2017-01-04,LAURUSLABS,Laurus Labs,EQ,INE947Q01010,479.9,483.75,473.8,475.5,475.0,476.35,98207,46943708.8,2694,LEGACY
2017-01-04,LUPIN,Lupin,EQ,INE326A01037,1505.9,1510.75,1485.0,1489.0,1488.6,1505.5,650696,973836288.6,27850,LEGACY
2017-01-04,NATCOPHARM,Natco Pharma,EQ,INE987B01026,585.0,598.45,584.05,593.95,598.35,583.3,156844,92646076.3,6417,LEGACY
2017-01-04,PEL,Piramal Enterprises,EQ,INE140A01024,1589.0,1608.9,1580.1,1598.4,1604.0,1578.0,98801,157647932.55,12547,LEGACY
2017-01-04,PFIZER,Pfizer,EQ,INE182A01018,1819.9,1824.4,1801.1,1807.45,1801.15,1818.05,4958,8976315.5,1252,LEGACY
2017-01-04,SANOFI,Sanofi India,EQ,INE058A01010,4346.95,4346.95,4265.0,4273.05,4270.7,4264.75,2599,11118318.7,686,LEGACY
2017-01-04,STAR,Strides Pharma Science,EQ,INE939A01011,1054.0,1082.2,1050.1,1073.5,1076.0,1048.5,225206,240987925.75,12451,LEGACY
2017-01-04,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,638.0,643.8,634.8,637.35,640.5,636.1,2500456,1596892396.05,42866,LEGACY
2017-01-04,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1315.0,1355.0,1315.0,1349.65,1350.0,1339.45,56823,76447275.25,4098,LEGACY
2017-01-04,WOCKPHARMA,Wockhardt,EQ,INE049B01025,650.0,671.0,640.65,665.6,664.6,666.35,1544872,1019022800.4,29563,LEGACY
2017-01-05,ABBOTINDIA,Abbott India,EQ,INE358A01014,4621.05,4635.5,4580.1,4609.05,4590.7,4619.25,1688,7785335.25,360,LEGACY
2017-01-05,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1781.0,1797.95,1780.2,1789.25,1784.2,1779.75,46074,82454284.9,5101,LEGACY
2017-01-05,ALKEM,Alkem Laboratories,EQ,INE540L01014,1670.9,1670.9,1655.0,1661.95,1664.95,1667.35,10540,17530478.4,2040,LEGACY
2017-01-05,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,610.0,610.0,602.0,605.1,607.0,605.25,36530,22106001.8,3328,LEGACY
2017-01-05,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,670.0,688.7,666.4,686.25,684.0,666.95,2070874,1410364521.8,53484,LEGACY
2017-01-05,BIOCON,Biocon,EQ,INE376G01013,937.7,949.85,929.25,946.2,946.9,933.9,536996,505179669.9,20217,LEGACY
2017-01-05,CADILAHC,Cadila Healthcare,EQ,INE010B01027,362.5,368.25,361.2,367.1,366.5,362.05,482728,175975370.55,16274,LEGACY
2017-01-05,CIPLA,Cipla,EQ,INE059A01026,570.2,581.5,569.3,579.85,578.75,568.25,919562,529804136.85,34419,LEGACY
2017-01-05,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,760.0,772.0,752.2,764.0,764.4,752.3,2766188,2108400804.85,91609,LEGACY
2017-01-05,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,3088.65,3145.0,3076.0,3136.25,3139.6,3091.3,243653,759456994.3,26227,LEGACY
2017-01-05,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2730.05,2760.05,2730.0,2739.3,2733.3,2748.0,4525,12404895.65,967,LEGACY
2017-01-05,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,902.8,909.0,896.0,897.65,896.05,899.0,438398,394602085.2,12551,LEGACY
2017-01-05,GRANULES,Granules India,EQ,INE101D01020,110.3,112.6,110.3,111.8,111.8,110.0,581497,64933452.85,4250,LEGACY
2017-01-05,IPCALAB,IPCA Laboratories,EQ,INE571A01020,554.1,564.8,545.0,548.45,547.0,549.3,64032,35329045.2,3098,LEGACY
2017-01-05,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,352.35,354.4,346.55,348.05,348.0,348.95,14925,5230052.6,580,LEGACY
2017-01-05,LAURUSLABS,Laurus Labs,EQ,INE947Q01010,478.85,482.9,475.5,476.35,477.0,475.5,91011,43503362.85,2093,LEGACY
2017-01-05,LUPIN,Lupin,EQ,INE326A01037,1499.9,1518.0,1486.7,1512.1,1510.9,1489.0,663374,1000468031.5,38833,LEGACY
2017-01-05,NATCOPHARM,Natco Pharma,EQ,INE987B01026,598.9,601.0,587.7,597.35,600.5,593.95,234455,139585919.85,7663,LEGACY
2017-01-05,PEL,Piramal Enterprises,EQ,INE140A01024,1601.05,1670.0,1590.55,1658.15,1666.0,1598.4,136908,223494967.35,17342,LEGACY
2017-01-05,PFIZER,Pfizer,EQ,INE182A01018,1836.0,1836.0,1791.2,1794.3,1793.5,1807.45,12654,22770980.0,2692,LEGACY
2017-01-05,SANOFI,Sanofi India,EQ,INE058A01010,4233.0,4300.0,4190.0,4200.55,4195.0,4273.05,54002,226964854.4,621,LEGACY
2017-01-05,STAR,Strides Pharma Science,EQ,INE939A01011,1075.5,1099.0,1075.0,1094.8,1091.0,1073.5,214765,234052460.15,15633,LEGACY
2017-01-05,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,646.1,647.9,641.5,643.45,642.9,637.35,2589560,1669349914.7,63865,LEGACY
2017-01-05,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1354.85,1361.55,1345.55,1357.6,1352.0,1349.65,36665,49685884.1,2661,LEGACY
2017-01-05,WOCKPHARMA,Wockhardt,EQ,INE049B01025,667.0,676.5,662.9,673.45,672.1,665.6,707388,474279590.0,15007,LEGACY
2017-01-06,ABBOTINDIA,Abbott India,EQ,INE358A01014,4605.0,4639.0,4565.55,4604.45,4636.0,4609.05,2001,9206604.1,392,LEGACY
2017-01-06,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1792.0,1817.0,1781.0,1798.8,1800.0,1789.25,70905,127695402.15,6833,LEGACY
2017-01-06,ALKEM,Alkem Laboratories,EQ,INE540L01014,1664.9,1669.0,1655.0,1659.9,1659.9,1661.95,11179,18575020.35,3153,LEGACY
2017-01-06,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,608.95,609.0,603.45,606.6,608.0,605.1,26242,15893131.9,3340,LEGACY
2017-01-06,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,686.5,710.0,683.0,692.4,689.65,686.25,1493444,1030330567.9,38272,LEGACY
2017-01-06,BIOCON,Biocon,EQ,INE376G01013,948.0,970.5,945.55,959.55,963.25,946.2,714688,686927238.4,17964,LEGACY
2017-01-06,CADILAHC,Cadila Healthcare,EQ,INE010B01027,370.0,381.8,368.25,379.45,379.8,367.1,905369,340498670.3,29121,LEGACY
2017-01-06,CIPLA,Cipla,EQ,INE059A01026,580.05,591.0,577.2,582.85,582.0,579.85,851729,495596993.35,26143,LEGACY
2017-01-06,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,764.0,770.0,735.2,737.4,738.0,764.0,3469778,2594399066.45,107066,LEGACY
2017-01-06,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,3148.8,3203.85,3145.7,3159.15,3168.0,3136.25,354039,1124133380.05,24250,LEGACY
2017-01-06,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2743.6,2743.6,2715.0,2726.15,2720.0,2739.3,3982,10864851.2,910,LEGACY
2017-01-06,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,896.0,906.0,890.0,892.65,890.0,897.65,398913,357657012.3,10707,LEGACY
2017-01-06,GRANULES,Granules India,EQ,INE101D01020,111.8,113.45,111.0,112.25,112.25,111.8,745783,83857474.05,6219,LEGACY
2017-01-06,IPCALAB,IPCA Laboratories,EQ,INE571A01020,549.4,557.9,540.05,544.65,545.05,548.45,39085,21420120.1,3191,LEGACY
2017-01-06,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,351.4,351.8,346.0,348.75,346.75,348.05,28536,9964904.3,2841,LEGACY
2017-01-06,LAURUSLABS,Laurus Labs,EQ,INE947Q01010,478.9,479.9,471.55,472.75,473.5,476.35,68114,32342957.25,1823,LEGACY
2017-01-06,LUPIN,Lupin,EQ,INE326A01037,1513.25,1527.8,1506.0,1512.05,1513.0,1512.1,442853,670685483.95,21302,LEGACY
2017-01-06,NATCOPHARM,Natco Pharma,EQ,INE987B01026,599.8,631.8,595.0,624.95,624.0,597.35,1039316,646000185.05,28825,LEGACY
2017-01-06,PEL,Piramal Enterprises,EQ,INE140A01024,1697.0,1719.0,1666.35,1678.8,1687.0,1658.15,171872,290554618.15,17956,LEGACY
2017-01-06,PFIZER,Pfizer,EQ,INE182A01018,1802.75,1830.0,1788.05,1807.65,1790.0,1794.3,8999,16246227.35,1853,LEGACY
2017-01-06,SANOFI,Sanofi India,EQ,INE058A01010,4239.95,4248.0,4200.0,4210.3,4220.0,4200.55,100501,425093673.7,791,LEGACY
2017-01-06,STAR,Strides Pharma Science,EQ,INE939A01011,1100.0,1108.8,1079.7,1098.85,1098.95,1094.8,383550,420378708.0,19852,LEGACY
2017-01-06,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,648.1,649.75,639.45,640.75,641.0,643.45,1864378,1201382237.1,53069,LEGACY
2017-01-06,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1355.2,1384.95,1350.0,1375.9,1375.3,1357.6,321482,440629447.65,5723,LEGACY
2017-01-06,WOCKPHARMA,Wockhardt,EQ,INE049B01025,702.0,727.9,698.0,710.9,708.4,673.45,6490308,4644879554.0,122000,LEGACY
2017-01-09,ABBOTINDIA,Abbott India,EQ,INE358A01014,4639.0,4639.0,4560.0,4583.3,4560.1,4604.45,1630,7476168.8,269,LEGACY
2017-01-09,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1807.9,1807.95,1763.05,1779.25,1778.0,1798.8,47535,84651132.45,4647,LEGACY
2017-01-09,ALKEM,Alkem Laboratories,EQ,INE540L01014,1669.0,1689.0,1661.7,1681.2,1672.0,1659.9,16158,27096237.6,3280,LEGACY
2017-01-09,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,609.0,614.0,604.0,608.0,605.0,606.6,12093,7334366.6,989,LEGACY
2017-01-09,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,721.0,722.3,692.0,694.55,695.0,692.4,3556332,2505745850.0,54693,LEGACY
2017-01-09,BIOCON,Biocon,EQ,INE376G01013,965.7,1019.0,960.3,1013.55,1015.35,959.55,2310496,2315711269.7,52764,LEGACY
2017-01-09,CADILAHC,Cadila Healthcare,EQ,INE010B01027,377.7,377.7,357.85,361.6,358.65,379.45,1310348,480957149.1,27316,LEGACY
2017-01-09,CIPLA,Cipla,EQ,INE059A01026,583.55,588.95,574.9,576.7,576.75,582.85,545949,317725957.45,16878,LEGACY
2017-01-09,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,733.75,767.05,728.15,734.15,731.65,737.4,5617248,4164095444.7,125938,LEGACY
2017-01-09,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,3154.0,3154.0,3051.85,3060.2,3060.1,3159.15,280298,860571351.35,27908,LEGACY
2017-01-09,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2728.0,2731.0,2708.9,2724.1,2730.0,2726.15,2952,8031647.8,734,LEGACY
2017-01-09,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,893.8,901.35,886.8,894.75,893.55,892.65,415833,372533439.9,9560,LEGACY
2017-01-09,GRANULES,Granules India,EQ,INE101D01020,107.4,107.4,97.75,101.2,101.25,112.25,11784222,1190225848.05,62380,LEGACY
2017-01-09,IPCALAB,IPCA Laboratories,EQ,INE571A01020,541.0,551.7,535.0,539.15,536.65,544.65,39080,21132274.8,1902,LEGACY
2017-01-09,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,347.0,352.1,342.1,343.4,343.5,348.75,113144,39018636.6,1615,LEGACY
2017-01-09,LAURUSLABS,Laurus Labs,EQ,INE947Q01010,477.95,480.0,462.8,475.3,477.0,472.75,189603,89826987.1,5436,LEGACY
2017-01-09,LUPIN,Lupin,EQ,INE326A01037,1511.0,1520.1,1486.5,1489.5,1490.0,1512.05,443260,664427250.05,25579,LEGACY
2017-01-09,NATCOPHARM,Natco Pharma,EQ,INE987B01026,629.9,642.0,628.0,636.55,639.45,624.95,483980,308161493.7,13974,LEGACY
2017-01-09,PEL,Piramal Enterprises,EQ,INE140A01024,1693.9,1693.9,1662.0,1672.0,1670.0,1678.8,37323,62593029.35,4229,LEGACY
2017-01-09,PFIZER,Pfizer,EQ,INE182A01018,1807.65,1810.0,1790.1,1795.35,1790.1,1807.65,3979,7159228.8,642,LEGACY
2017-01-09,SANOFI,Sanofi India,EQ,INE058A01010,4219.0,4239.0,4189.0,4218.8,4210.0,4210.3,740,3124556.7,145,LEGACY
2017-01-09,STAR,Strides Pharma Science,EQ,INE939A01011,1095.0,1162.0,1093.2,1157.4,1162.0,1098.85,885203,1005061138.4,37106,LEGACY
2017-01-09,SUNPHARMA,Sun Pharmaceutical Industries,EQ,INE044A01036,641.1,646.9,631.0,632.05,632.1,640.75,1827405,1161851250.7,45997,LEGACY
2017-01-09,TORNTPHARM,Torrent Pharmaceuticals,EQ,INE685A01028,1366.05,1379.0,1338.2,1341.25,1343.0,1375.9,118624,160340709.75,5673,LEGACY
2017-01-09,WOCKPHARMA,Wockhardt,EQ,INE049B01025,710.95,713.9,691.05,698.5,699.0,710.9,1149917,807657492.35,24020,LEGACY
2017-01-10,ABBOTINDIA,Abbott India,EQ,INE358A01014,4590.0,4598.9,4510.0,4519.9,4510.0,4583.3,2504,11381050.35,595,LEGACY
2017-01-10,AJANTPHARM,Ajanta Pharma,EQ,INE031B01049,1810.0,1819.7,1783.0,1803.45,1807.0,1779.25,132447,238365232.55,11464,LEGACY
2017-01-10,ALKEM,Alkem Laboratories,EQ,INE540L01014,1696.15,1719.0,1675.05,1683.75,1684.0,1681.2,21579,36428854.3,3313,LEGACY
2017-01-10,APLLTD,Alembic Pharmaceuticals,EQ,INE901L01018,614.85,614.85,604.95,605.1,605.0,608.0,15065,9121101.1,943,LEGACY
2017-01-10,AUROPHARMA,Aurobindo Pharma,EQ,INE406A01037,699.0,703.8,690.2,699.65,699.0,694.55,1514708,1054350562.9,37270,LEGACY
2017-01-10,BIOCON,Biocon,EQ,INE376G01013,1017.45,1026.45,992.95,997.1,995.7,1013.55,1292584,1302278145.65,28270,LEGACY
2017-01-10,CADILAHC,Cadila Healthcare,EQ,INE010B01027,360.0,363.3,353.25,355.75,355.65,361.6,889782,317174425.05,25853,LEGACY
2017-01-10,CIPLA,Cipla,EQ,INE059A01026,577.5,582.9,573.6,574.9,573.7,576.7,430654,248676683.3,16912,LEGACY
2017-01-10,DIVISLAB,Divi's Laboratories,EQ,INE361B01024,739.7,747.0,730.5,739.35,739.6,734.15,2965489,2190736482.6,75464,LEGACY
2017-01-10,DRREDDY,Dr. Reddy's Laboratories,EQ,INE089A01023,3070.85,3074.0,3035.15,3041.85,3042.0,3060.2,246022,750859309.2,28872,LEGACY
2017-01-10,GLAXO,GlaxoSmithKline Pharmaceuticals,EQ,INE159A01016,2722.0,2743.3,2710.0,2729.15,2721.35,2724.1,5602,15261883.15,1391,LEGACY
2017-01-10,GLENMARK,Glenmark Pharmaceuticals,EQ,INE935A01035,897.0,906.7,895.2,899.9,899.6,894.75,533430,479970881.45,8916,LEGACY
2017-01-10,GRANULES,Granules India,EQ,INE101D01020,102.1,105.75,101.7,104.75,104.7,101.2,3369141,350906351.8,21788,LEGACY
2017-01-10,IPCALAB,IPCA Laboratories,EQ,INE571A01020,537.05,542.4,532.0,534.7,533.5,539.15,30555,16406819.8,1257,LEGACY
2017-01-10,JBCHEPHARM,JB Chemicals & Pharmaceuticals,EQ,INE572A01028,343.0,346.5,343.0,344.95,345.0,343.4,114825,39611916.0,798,LEGACY
2017-01-10,LAURUSLABS,Laurus Labs,EQ,INE947Q01010,475.35,477.0,468.5,473.1,473.2,475.3,74058,35010510.7,1716,LEGACY
2017-01-10,LUPIN,Lupin,EQ,INE326A01037,1490.0,1501.9,1483.4,1488.5,1488.0,1489.5,633637,945075366.65,25802,LEGACY
2017-01-10,NATCOPHARM,Natco Pharma,EQ,INE987B01026,639.7,639.75,628.0,637.0,636.05,636.55,269266,170694102.45,5232,LEGACY
2017-01-10,PEL,Piramal Enterprises,EQ,INE140A01024,1680.0,1742.0,1674.0,1734.75,1740.0,1672.0,127979,219328489.1,14293,LEGACY
2017-01-10,PFIZER,Pfizer,EQ,INE182A01018,1795.35,1801.0,1791.0,1796.55,1791.0,1795.35,6442,11577276.5,954,LEGACY
2017-01-10,SANOFI,Sanofi India,EQ,INE058A01010,4244.65,4247.95,4195.0,4208.75,4199.0,4218.8,10310,43412401.25,1911,LEGACY
